seller_id,Orders_Count,Average_Score,Review_Count
0x9E94FA26A70EDE4D26226E918E8706A2,1,5.000000,1
0x389E45560E33D2D0747F949DCDDBC08E,1,5.000000,1
0x483CA627D131E18F988349B1655C0ACD,1,5.000000,1
0x32F83FFE11CD40F7ADCF4EEF171F52D9,1,5.000000,1
0x674207551483FEC113276B67B0D871FF,1,5.000000,1
0x2BDB95A56A36EBBC6640337AC5EAC174,1,5.000000,1
0x7178E1EAA97257D8B6D4B80EFD77A025,1,5.000000,1
0x6C6CC59A5C00CACC5054CA06D65CC282,1,5.000000,1
0xD36B07FD3C5088E477A72D1FCCFE29D4,1,5.000000,1
0xC8143B3069F6746A77421B5CE30A450C,1,5.000000,1
0x05CA864204D09595AE591B93EA9CF93D,1,5.000000,1
0xF5B84683A9BF9E1DF748CF40F601B39C,1,5.000000,1
0x2F3D8B4C9E2EE165075331FEA3F3095A,1,5.000000,1
0xC963A25B8671419C6CE9EEBE8FD03218,1,5.000000,1
0x24C1DE8D9551C0B4FBC53317D53EFDA8,1,5.000000,1
0x28A26EBCE31D5918B181EDE016FD693B,1,5.000000,1
0x08D1C9478FB0D7D7FCAC9C0DA4E82FC7,1,5.000000,1
0x8EC76BB0965AF3F007692B26FA9D6623,1,5.000000,1
0xC3E2398FCC7E581CDA2E546557BF6968,1,5.000000,1
0x377BC18334C78DD2F1535EF22A3AD225,1,5.000000,1
0xB5B800C4065BEBF4D3442311C9857344,1,5.000000,1
0xF3862C2188522D89860C38A3EA8B550D,1,5.000000,1
0x72C73BE2B085B9D57650DD53EB2004C9,1,5.000000,1
0x0F519B0D2E5EB2227C93DD25038BFC01,1,5.000000,1
0x6624BC09786F0E41AE48DFC5EEB1A9E2,1,5.000000,1
0x52B53F7061969FE471D119B6195DA864,1,5.000000,1
0xDA3FEDE3469BF49B7293CE3FC45B294D,1,5.000000,1
0xF26D70155C2B6326FCFA1780C8C684E4,1,5.000000,1
0x003554E2DCE176B5555353E4F3555AC8,1,5.000000,1
0xE0B162A693BC7F9EAB00F783A31D60EA,1,5.000000,1
0xFC0B214B59A83615FEA981C6424A02AE,1,5.000000,1
0x2B402D5DC42554061F8EA98D1916F148,1,5.000000,1
0x2C538755F1CA9540AF144F266E70DF6C,1,5.000000,1
0x04EE0EC01589969663BA5967C0E0BDC0,1,5.000000,1
0x436BF27F2F18474FC6047702E9F8A866,1,5.000000,1
0xA213F1BD6458F4A158F3746CB2514559,1,5.000000,1
0xE5545D4D4473876EA78C5BCEBCA365C3,1,5.000000,1
0x880CE4951CF857AB1D9E0B75C1D856F4,1,5.000000,1
0x4D8809767A5BAFE22909C77951FB6B41,1,5.000000,1
0x1F2EEBC0E970FD3C463E4F5D9652687A,1,5.000000,1
0xB5DD7151A92CCAAA282CBE9681A05F44,1,5.000000,1
0xEB9267CCCC90F1B49C8D2F9887C7DD97,1,5.000000,1
0x94D76E96EEDD976258CD3278CE56D5F2,1,5.000000,1
0xB9DE031B671CD48B28FAE9D828CBF2B4,1,5.000000,1
0x850857DFAC77488C307E2B1CBD84AB5A,1,5.000000,1
0x28872DC528E978A639754BC8C2CE5A4C,1,5.000000,1
0x2D34636518BA88F5349B732FCF8BA2E4,1,5.000000,1
0x270572BB714B00531BE85E16E1550F26,1,5.000000,1
0x8C91BFEA4263B8FBA54081460693E2A1,2,5.000000,1
0x3B18F9856C6EB2413EAFEDB58E9EECD9,1,5.000000,1
0xBAB0A8CD684E41BA6E2637DCA0979D3B,1,5.000000,1
0xBBA8D0C234A52B87B3957037A215D1A4,1,5.000000,1
0x9FE7C6641C79970AB48185498F547C09,1,5.000000,1
0xBAC44FA8E13424950488659B5F765C41,1,5.000000,1
0xA2B911E9AD40DC7D61C142A4683E2D85,1,5.000000,1
0x50BF89F1349BC0409A268C3A49678009,1,5.000000,1
0x1B61FB1F0F2185D89E9A126C498E9CC7,1,5.000000,1
0xC716E0B86ED568878475B60FBB6323AD,1,5.000000,1
0xA61CC04793308395A840807104365121,1,5.000000,1
0x247587846358BB1D2E4C6522020B36FE,1,5.000000,1
0x3E51F9CBE317BC3A88F2C76583811EE4,1,5.000000,1
0x9B00CAD94EF3078FAF6FBA2E792C158F,1,5.000000,1
0x398CB257329EF7AF7F1943A8974A3CBC,1,5.000000,1
0x75FDD0A732287F9497B179F6BD445D32,1,5.000000,1
0x1A8E2D9C38B84A9702AC7922924B0573,1,5.000000,1
0xF3511C85F59F8DEC53D140501EE8E7A8,1,5.000000,1
0x8DE8FE3AF4449ED695D2434C933ED73E,1,5.000000,1
0xD7827B2AF99326A03B0ED9C7A24DB0D3,1,5.000000,1
0xCF6F6BC4DF3999B9C6440F124FB2F687,1,5.000000,1
0x3289D8C3EEF4873F91CE0B1343C0DD58,1,5.000000,1
0xD8B8F2CF9FF6BA0389072541CB42498C,1,5.000000,1
0xE9874AE10B2D60D43917B6BBFA13A599,1,5.000000,1
0x4DC2E811A1760953CB7C6A590B498943,1,5.000000,1
0x35281D148DCF7134BAE913C57DB4E6DA,1,5.000000,1
0x1C83418358F249C9D6AFFA52D579DB0E,1,5.000000,1
0xD263FA444C1504A75CBCA5CC465F592A,1,5.000000,1
0x87B4428A334B8F676FD9A7F3BF544FB5,1,5.000000,1
0x4FAE87D32467E18EB46E4A76A0A0B9CE,1,5.000000,1
0xE595809A6C31EC4314FD06EF198C244D,1,5.000000,1
0xB00AF24704019BD2E1B335E70AD11F7C,1,5.000000,1
0x26E2E5033827D2BA53929F43E03D8FFE,1,5.000000,1
0x5D9F3746E112E696F98EA22C56B3E912,1,5.000000,1
0x164A5A8794E6D42E14F55E447B12A3BC,1,5.000000,1
0x7CB946B1AD19FAEBE28C3E86C2794EC3,1,5.000000,1
0xA353B1083C9863D756D9404695016D64,1,5.000000,1
0x2EF086A599B597572ACA4433B7ED6B3D,1,5.000000,1
0x1C742AC33582852AAF3BCFBF5893ABCF,1,5.000000,1
0x95CCA791657AABEFF15A07EB152D7841,1,5.000000,1
0xDD88D13BEA9E4C2BF47DAF224F8141E5,1,5.000000,1
0x934ED5CD1B9C1C7382D0A94A94B9E639,1,5.000000,1
0x77128DEC4BEC4878C37AB7D6169D6F26,1,5.000000,1
0x1D953075C2F0DD990BACF27B83B330F1,1,5.000000,1
0xC8665A4DD081A2C436B1CD921079D0D9,1,5.000000,1
0xFEB793C88D836C3A75EFA4B5A3465D70,1,5.000000,1
0x7BB8FAC2913A6064EC412E583C6D8B4D,1,5.000000,1
0x93BEF6EDAA84956E8E575016449B6351,1,5.000000,1
0x13E85AAC53340018B40C2AF68001B7E0,1,5.000000,1
0xEB1BF309F4F6AF9A97E9DDAC3FDBEABE,1,5.000000,1
0xEE27A8F15B1DDED4D213A468BA4EB391,1,5.000000,1
0x334CAB711DEE080B079FA5779B584783,26,4.961538,26
0x41C2BAD7229B0C25E6BECF179EBF63FF,23,4.956521,23
0xB1FECF4DA1FA2689BCCFFA0121953643,20,4.950000,20
0x9D681C7E12DB302CB261E721040DDE65,14,4.928571,14
0x2D518637F53161B973E01F56EA4BB88E,13,4.923076,13
0xD4910F1CDCFDABD48D6B316E395D4A23,12,4.916666,12
0x788E857F317E53DE488D393E65A80F45,11,4.909090,11
0x2F4B0D3B9634B647D4EDEE577D7EBB7E,11,4.909090,11
0x5B2E94F2C22B39CCC24D34AD0F669672,10,4.900000,10
0x5C030029B5916FED0986310385EC9009,10,4.900000,10
0x2D2322D842118867781FC737E96D59A1,10,4.900000,10
0xF44B6F775A2B390380E0E30B5C9D3EEE,10,4.900000,10
0xBD149ED516D4C5D418D5781F8E18919F,9,4.888888,9
0xA478C7961D6A992065B24E63B366F90B,9,4.888888,9
0x55DEDD83E501D8248880557D9073CBFD,9,4.888888,9
0x1BB3812D5F0747A3AB7348F199001A10,9,4.888888,9
0x0BEBBB2CEA103A4A020C95D43FD7D754,9,4.888888,9
0xB67D6C666E8DCE1D078C882825E12704,8,4.875000,8
0xC54679B132454625907C773D273D4126,8,4.875000,8
0xF205B1A3CA9A34E0F8A228BAE6E4C7B3,8,4.875000,8
0xFFAD1E7127FB622CB64A900751590ACD,15,4.866666,15
0xC8E135E7B21ECBC36C1153A29D2F5A06,7,4.857142,7
0x0951A6E282947E09CD47969F4ED0B47F,7,4.857142,7
0xB0F2A6122A90A93EB03E68653DD960E3,7,4.857142,7
0xE58A5B390E28ABC0B216CFB0E07D27D7,7,4.857142,7
0x3EA00E1DEA2B0659DBAF654735929220,7,4.857142,7
0x6989574BD97D9773F10D232B6C07DA59,7,4.857142,7
0xCE20A2EC1514C25E16F2B5B39BC818F0,7,4.857142,7
0x30A81D8CF85FB2ADA1B1B094C9583A95,20,4.850000,20
0xB3B17AAB11F273023A5F22CA52E1EB70,13,4.846153,13
0x02F5837340D7EB4F653D676C7256523A,30,4.833333,30
0x6B803197E03ABD5056B4313306B4F29D,12,4.833333,12
0x457FE919B032A3F7DADBA6FB92CF7855,12,4.833333,12
0xAE45DF84722B1D15C5F32B23A095746C,12,4.833333,12
0x7F40D06AA0B5F1AA4F41AF8C0480E2EF,6,4.833333,6
0x6C6E3D67F969468F3BFD33F827A31222,6,4.833333,6
0x9ED65337433ADFBEDEFD23DD76EAA494,6,4.833333,6
0xBB2AFE2061D53C6968AA0CFFA233A8EC,6,4.833333,6
0x698F5FA55A5F73D0740E9D9A773E8093,6,4.833333,6
0x5D76D80A2F5F39C891B996A1BF4C9853,6,4.833333,6
0xA72C2F59332659E361D647515C698798,6,4.833333,6
0xD6B664FA0667064C6D76394E7848D790,6,4.833333,6
0x101A3A003516BC11253298B2FAD3CB65,6,4.833333,6
0x6E13DD869AA7185F601C941423ABCC8F,6,4.833333,6
0x33CBDA8716511E27E556DFF9D8418BF2,6,4.833333,6
0x4EA2F12DBE91DEEACD2C1E74F069A6E6,6,4.833333,6
0xD4F117125B59CE73C3302F88EE40C458,17,4.823529,17
0xD9BD94811C3338DCEB4181F3DBC0C73E,61,4.819672,61
0xB080809EAACB49E5CA07290981472431,11,4.818181,11
0xCAC63F48C38CD7D002A7E846DCD99A23,11,4.818181,11
0x0FF83046C3FA22EFEE8ECF291888B191,11,4.818181,11
0x5A6A02F419701FC8C605AF71D4FC57A4,11,4.818181,11
0xBBAFF50F3B708FDA865918715276CD87,16,4.812500,16
0xD13E50EAA47B4CBE9EB81465865D8CFC,69,4.811594,69
0x42FA4EE7240E9B8EB4576358EC142BA7,22,4.809523,21
0x76C47A299E4A8FE992316A85865ACBE9,10,4.800000,10
0x079D295DCBF06EE8BB1B65BA964EB2B6,10,4.800000,10
0x5F26C1408A65B42A7224CD463BDF3292,10,4.800000,10
0xD94BA08B99BEDD6A5F6C875ECC4A6FAC,10,4.800000,10
0x9DD59E43F0C9F0553244E8F9C2FB247E,10,4.800000,10
0x54583AB379489ADD547FE47B628DB589,10,4.800000,10
0xACF974E4D5950AD143A247471B831EB9,12,4.800000,10
0xB127EFDABEFFB5D559349C7B172EB75D,10,4.800000,10
0xCA77545CA4D2DFD1431BF61334E2FA3C,10,4.800000,10
0xE53D5B9B29D1218281F4A907ADA18626,5,4.800000,5
0xEF9952469137FF190BACAFE117F51537,5,4.800000,5
0x7B8E8EC35BAD4B0EF7E3963650B0A87B,5,4.800000,5
0xDA03C298E3999E9D828591FC2179D109,5,4.800000,5
0xE2A1AC9BF33E5549A2A4F834E70DF2F8,5,4.800000,5
0x8B655F0855926BCB49F5835D38DFDDF6,5,4.800000,5
0x2FB25AB44BDBEAE6A4D816E0D0C9D500,5,4.800000,5
0x86BF77BDB52E615674772D5817C6212F,5,4.800000,5
0x4391EA5C5990502176A1DCDA44A2373D,5,4.800000,5
0x97E995629983723D11830A829BC2B246,5,4.800000,5
0x8E34331B7EEDD03BE4E5D965C1956225,5,4.800000,5
0x5236605F4D4B0B3E4DF85B850393FCA0,5,4.800000,5
0x606CE7768FEAC12C5E8BD58DB8B08F0F,5,4.800000,5
0x3CFA1358A6CAA965278721344C8D76F2,5,4.800000,5
0x4C1C7281388A33DD06DAAC44F9FADBD1,5,4.800000,5
0x8060D731897E33B5C5AE575CE1E209E1,5,4.800000,5
0xA5BFF0F43EB51F0CAD7C37FAC7244C8A,5,4.800000,5
0xB76A1F8356322F12529C37B67D5C96C2,5,4.800000,5
0x499EC63C58E51296C9CF57EDCFE1C8A8,5,4.800000,5
0x4221A7DF464F1FE2955934E30FF3A5A1,5,4.800000,5
0xA37C340B91CB0169E8B029DB6440FBA2,5,4.800000,5
0x38AF8ACFD46AC4A7BF754E8CA6736664,5,4.800000,5
0xB4B447D715F9AB302A188FB43D3E96B3,5,4.800000,5
0x52562A9F449C3DC3D53F5F5B9ED74903,14,4.785714,14
0x0B18D63D0CD1D723567903FD34A07DF2,14,4.785714,14
0x7ADE73F1B9B4E965F9009A4C3A7E2C15,28,4.777777,27
0x77E4ABFD739AED9C46480F90F81C0EB4,18,4.777777,18
0x8B2D4AB22F42C5CFC338B846DECFDA60,9,4.777777,9
0xF9EC7093DF3A7B346B7BCF7864069CA3,9,4.777777,9
0x75A4764C108403A7A0575140CB22287C,9,4.777777,9
0xE88C9B79E592E370D6BD852EEEFBF057,9,4.777777,9
0x134A288E7DE827EC5EC62E3EC9C3A295,9,4.777777,9
0xC0098EFCF800861DCAE589AFFCA31408,9,4.777777,9
0x8A9260F2B0340411D6D2A56BCF4F7378,9,4.777777,9
0x13F57C12A00ED4610DB646B913A7F5C6,13,4.769230,13
0xAAC51C486B672A9850D59F3E84B1CF88,13,4.769230,13
0xDA6A60CC8CC724FE51BE021FF8BE779C,13,4.769230,13
0x60562AB00B8054280520D390C8C0045C,17,4.764705,17
0x3785B653B1B82DE85AB47DD139938091,25,4.760000,25
0x128F9BFBE4C7D5185033914B1DE3D39A,16,4.750000,16
0xA2B5B6105EA5942300631D2E76F4FFE0,16,4.750000,16
0x59CD88080B93F3C18508673122D26169,12,4.750000,12
0x257E61D3251FB5EFB9DAADDDBC2CF7CA,12,4.750000,12
0x985C92CC412091F8529C12D7F23D3FEF,12,4.750000,12
0x57FE6232E67823593374A2281D7A8AF8,8,4.750000,8
0x3D39FBF22A665714BAF62FAE36029E23,8,4.750000,8
0x024B564AE893CE8E9BFA02C10A401ECE,8,4.750000,8
0xA06C8FF043ABEA0528EE44171E2140A2,8,4.750000,8
0x954E95F20808D7E5D11F0DE292D078E0,4,4.750000,4
0x02B72CDEB9CFCC429F1AF6F4E3F3B737,4,4.750000,4
0x52A50B42ACCF164F9F019941E5759D9B,4,4.750000,4
0xCF654707ED6A99F112C7EC3D6F314B8B,4,4.750000,4
0x2493DC3F20131696A0ECDB9948051A8D,4,4.750000,4
0x29E6E05B65F93BC224C644319DC52ECF,4,4.750000,4
0x8CA5B19E0263150D2C57AFDDE2B3D011,4,4.750000,4
0x98115075DD26CB8835946FC6086F5D30,4,4.750000,4
0xA080FC8A850289B27500F6B49CCA2553,4,4.750000,4
0xEA4E9CE63A2134743B4A92777437FCDD,4,4.750000,4
0xF4CE8CA9FA7157E3B33F536AC9A4487D,4,4.750000,4
0xE5C84227854980F1DB19A58958C551D9,4,4.750000,4
0x5275CA25D0358CA73864E0AE41BE1320,4,4.750000,4
0xDC50AFAFDFA325EADC890C7FA42A8F4E,4,4.750000,4
0x0B64BCDB0784ABC139AF04077D49A20E,4,4.750000,4
0x0743A0239D764B9A0F959A57D07E36AB,4,4.750000,4
0xB01C2B7B8599B325103EBCDDC67413E1,4,4.750000,4
0xAB91571EFAB27993FF2F6B36E38055C3,4,4.750000,4
0x3BE5841CDCC46DE4ED3F9116F104B2C5,4,4.750000,4
0x34A557286EAD8FE75C989E0AFCF7D98C,4,4.750000,4
0xE51F22821F0C12A16AD5C020CDCD55E9,4,4.750000,4
0x9CF787A239C1AA29DBD76F153DC13F9A,4,4.750000,4
0x713E3A23CA5E47786EB6F0D99F94CFAC,4,4.750000,4
0x939F6E231201F26803CB5C3A3D2940B3,4,4.750000,4
0x9DC79DD988AC42F4D56C340D7048420A,4,4.750000,4
0x119D1AEF1B4144ADBA89163F6CD9F5D4,4,4.750000,4
0xC9E5AD1F6647F5DBD1172ADF6AE3CADA,4,4.750000,4
0xDC64D75CC406BB0697BE983831430E60,4,4.750000,4
0x83E197E95A1BBABC8C75E883ED016C47,55,4.745454,55
0x7238A95BB63EF7E498389FB863B834A1,15,4.733333,15
0x013900E863EACE745D3EC7614CAB5B1A,26,4.730769,26
0x5A93F3AB0EF4C84ED5E1B5DBF23978BC,44,4.727272,44
0xB8114F2F589A6804810F04F99B36B498,11,4.727272,11
0x3D0CD21D41671C46F82CD11176BF7277,11,4.727272,11
0xF0E103C63864D5405B958D984B6E94C9,11,4.727272,11
0x89A51F50B8095EA78D5768F34C13A76F,11,4.727272,11
0x82CB9F452FE8334DF74B22D37824B431,18,4.722222,18
0xD566C37FA119D5E66C4E9052E83EE4EA,73,4.718309,71
0x6061155ADDC1E54B4CFB51C1C2A32AD8,35,4.714285,35
0x41DA412D33E8DA4F22BAF55CB1BDE82C,21,4.714285,21
0xE8A85B5F3DF47BE0984C55FD4064DBB4,14,4.714285,14
0x0EAA7E33D73809F1F925F7D07C506CBD,15,4.714285,14
0xD197AA8FBC64087F61984DEEF05F6227,7,4.714285,7
0xD2F3E277560ED4C6361284429B00F037,7,4.714285,7
0x3F9C56764FABCA627406093DCB3EF0B4,7,4.714285,7
0x86FF3EAEF0267069CC891A2ED9D10A17,7,4.714285,7
0x365E4BCE19BDA0082C3D15D83FDB8BCD,7,4.714285,7
0xC8660DCF9BA70575F45D80FE28C27713,7,4.714285,7
0x55029529919C0123526150BD26CA8F20,7,4.714285,7
0x6824A69C9EA0313EBA299DD4A2DBA09A,7,4.714285,7
0x2FF6B7BFF164EF05590A52734E1296DA,7,4.714285,7
0xFADB07C842A2AEF5D5A676B85F220E71,7,4.714285,7
0x671585F5A2AF58B6E276BC01003C0D2B,27,4.703703,27
0xF326006815956455B2859ABD58FE7E39,30,4.700000,30
0x180C3376AFF0E43DD5788709DF48A843,10,4.700000,10
0x402916F742E5C740CC751493D9CF5053,10,4.700000,10
0xFAC1A9017ADE7BDC94058FC1C969F355,10,4.700000,10
0x5C3460CD3E8A984382AE254E7DD20D9F,10,4.700000,10
0x2FDDE51AD3E12F297DA656D4FBD5D0B5,10,4.700000,10
0x79ED755314CFE6DF0DAEF2C6CD3022CD,25,4.695652,23
0x5BFFBAFBB22DAF6D3BFC216A46DB8708,23,4.695652,23
0x26D6BBEE02420494D471C9F6436929C0,13,4.692307,13
0xCAA9BC43A9FE8CF9C564DDD8A03CC4A6,14,4.692307,13
0x02C988090B766852E088C69D7FB3B551,17,4.687500,16
0x33CBBEC1E7E1044AAF11D152172C776F,16,4.687500,16
0x7FF588A03C2AEAE4FBD23F9AE64B760D,16,4.687500,16
0x18E694E0E48ED6F7AA3F24AADE5FD697,34,4.676470,34
0x376A891762BBDECBC02B4B6ADEC3FDDA,58,4.672413,58
0xCC3D14116804F7209F3884F6367F1152,30,4.666666,30
0xCE616E1913288884E7742FAAC9D981DB,24,4.666666,24
0x6B15924333BD1A741595FE981EA04822,21,4.666666,21
0xF4A04F7BE452AA3BB31760BF00055DD0,18,4.666666,18
0xC2D70CE2C5D0A2EB75E78668236E6DC8,15,4.666666,15
0x3C010235B7345C92F125D14EE232A76B,15,4.666666,15
0xF1FD5AB1181F827FFAD998C1A5DE7D74,15,4.666666,15
0x2953CE3A88F5E3C3B696D77FC9E4C8EB,15,4.666666,15
0x26785A546900236D66F2E4197C211158,15,4.666666,15
0x6E1862E15F33D9994BC25922A85E1EFC,14,4.666666,12
0xC394E193CDA3B4225FF2094D32184849,12,4.666666,12
0xC8CC60FFD415254AF5D9B9F34F32C369,9,4.666666,9
0x3D4B1AE7539303B5704493798893E82C,9,4.666666,9
0x077C5FAE4BEA9500E3737B16F71B9D3A,6,4.666666,6
0xC70A353F02429C00775A46A75FB787DA,6,4.666666,6
0xC3AAD7DC65449AE90A5E9C3C6C1E78E0,6,4.666666,6
0x28EA411B354F14B1A494BE4E79F0CE02,6,4.666666,6
0x866558B3BCCEF2DBC6D29A2B5995016F,6,4.666666,6
0x7ADBD3210A7B3CC2235E225EEF33574D,3,4.666666,3
0x0E72C1A751B496722A6CB1F10653B62A,3,4.666666,3
0xA35EF466C6FD6D052F5D241240D3C5E2,3,4.666666,3
0xE83E93B71371817B11D78A63FF156AEE,3,4.666666,3
0x446CC09CDBB130904DA114E807DBEC40,3,4.666666,3
0x56F413900B5166AB4D730E9AC0B12CB0,3,4.666666,3
0xA00824EB9093D40E589B940EC45C4EB0,3,4.666666,3
0x5E49E3A44BDEB5AAB2684258BBD4F525,3,4.666666,3
0x0B0DDBC7B9D9584F442C7AC92B0FF6C9,3,4.666666,3
0x626AB1CD96932367F0EEEC2E47046C12,3,4.666666,3
0xFE8055980A4FF7F64ED889C2B5926929,3,4.666666,3
0x5563732ABE64C3036CB97AD924128DD1,3,4.666666,3
0x78EF7E885D17F35E2382A47AAE8B8CCE,3,4.666666,3
0x6BA4733AA33F6386E9FB0C0FD3993B38,3,4.666666,3
0xFCBA71D4D5DB057F43249145E4EB1E27,3,4.666666,3
0xDA20530872245D6CD9D2F5725613C430,3,4.666666,3
0x44ED138ECA6214D572CE1D813FB0049B,3,4.666666,3
0x3BB32FEDAA74E4AD20F4CE067733BD31,3,4.666666,3
0x485452467FF670447E84A8370C3FC898,3,4.666666,3
0xBC30DE0D71BD6260B936A026B5CF7200,3,4.666666,3
0xD558EBE531605A1285AB2B1BC3256DFB,3,4.666666,3
0xDB1F0F7C7E5E87F40B62226F020BB297,3,4.666666,3
0x478BFE564DB21EEB44386606AA30B650,3,4.666666,3
0x184725737946A1A938BBBD1A9E978103,3,4.666666,3
0xC5EBE6598748B0AEAA61CFB820478B92,3,4.666666,3
0xD90FE2229FEE1A5DA999CCD0C06C1667,3,4.666666,3
0xC7C7B2682C648339A0E9846BB1023A39,3,4.666666,3
0x08F5819815F3D06545011850BD70F0A8,3,4.666666,3
0x3D49BFDD1B43A7FE169B3740067ACC61,3,4.666666,3
0x657969CCA82E884D272385EC0EF06EDD,3,4.666666,3
0x0FE2D9733ED841EB064503920015A8C0,3,4.666666,3
0xB410BDD36D5DB7A65DCD42B7EAD933B8,44,4.659090,44
0x960945E1A9535CBC0CD6DDD35FBE7AE8,29,4.655172,29
0x42EF3192A9FF87A22D1867B74B3EE205,23,4.652173,23
0x768A86E36AD6AAE3D03EE3C6433D61DF,17,4.647058,17
0x5A413ADE68E8F8D93071A7F52A64CB9E,14,4.642857,14
0x980640C45D7A4635885491D077167E4D,14,4.642857,14
0xBC2AC6B95E1ACCCE9858528EE566C17E,22,4.636363,22
0xB494891378BD8F4560ABE576C52DEACD,22,4.636363,22
0xEB3071B9F0B0DDAA2DF5EA130F09F26B,11,4.636363,11
0x656591BE56071D4C9EF4E5FEE78A578A,11,4.636363,11
0xB2C97074649F92197D9387D9033DDA5F,11,4.636363,11
0x638CBA8BE1FB599BBB76FD6948351EB3,27,4.629629,27
0x1771297AC436903D1DD6B0E9279AA505,36,4.628571,35
0xD4E12E7884759A14FA0F5F896C791CAE,32,4.625000,32
0xF0837C8D71434931D9E38E7B79234797,24,4.625000,24
0x8DAAB2245EBDC277C51098D01C5AD8EF,16,4.625000,16
0x51E4E89242CBB846C2DEFF3DC015650E,16,4.625000,16
0x1B45169B635EF59425637E9A33EB5FB3,8,4.625000,8
0x7B98DE631987E26DD6D803490C43A13C,8,4.625000,8
0x34F563C82A85B99AE9E6D60DB5FC2E28,8,4.625000,8
0x70125AF26C2D6D4EF401A1D02AE7701F,8,4.625000,8
0xE0EABDED302882513CED4EA3EB0C7059,8,4.625000,8
0xFE1B067411B8C5066E962AA146CCEE03,8,4.625000,8
0x8FBD63429BE6D3E5E6D1A709B6464802,8,4.625000,8
0xDACE965CA58120F92F8D742A9FA1864B,8,4.625000,8
0x3A490BA60AFA30ECE0E7D50CFE74A4F0,8,4.625000,8
0xEB72802C83DC7547529C9546D1A9B8EF,8,4.625000,8
0x33A17D60C64393351EBF1EF860F4E0F2,47,4.617021,47
0x10076E5788B8EE532724BCD460BAF762,26,4.615384,26
0x1660AD786C27FD935378B6192A90B417,13,4.615384,13
0x8A2D12A90E92F012CE5226FC6592B653,19,4.611111,18
0x06BB3A2FE5E7B7A845B13E8FB91BD944,18,4.611111,18
0x080199A181C46C657DC5AA235411BE3B,83,4.609756,82
0x6338EA67C41078A46AD99CC009654956,44,4.609756,41
0x6E386F64C84E482F0B9ABF960797EE1B,30,4.607142,28
0x5B925E1D006E9476D738AA200751B73B,66,4.606060,66
0xA3DD39F583BC80BD8C5901C95878921E,38,4.605263,38
0x116CCB1A1604BC88E4D234A8C23F33DE,73,4.602739,73
0xE882B2A25A10B9C057CC49695F222C19,60,4.600000,60
0xDDD51AE8CDA92F3995A51FC0F0F3EEC7,25,4.600000,25
0xB4F8921FCC4FF77B66BEA6DDA43DCD51,20,4.600000,20
0x9BCDFA7B615B3ABB9461D9E3AD9886AE,20,4.600000,20
0x2C4C47CB51ACD5EA5DB5E0AE0E26542A,15,4.600000,15
0xFEC6275253471ACE26D209BBAA64CD0F,10,4.600000,10
0x59CEA8E446D3834393058E7E0666B6FB,10,4.600000,10
0x33D677F27A69B84051204EE4AE76EACA,10,4.600000,10
0x392353362D22CC2C236E1EE81FF19890,10,4.600000,10
0x61B18775BE84FB700A6B2D0BA097BF66,5,4.600000,5
0x8FE8786EE000001AB51D030DFD4A7BF1,5,4.600000,5
0x31EEC405C9BB71DEC8E2629A92E764FA,5,4.600000,5
0xF92D8C817434BD2D84D4E9C61322B7FA,5,4.600000,5
0xA4BD6E9ADF39B63F43DC545D3CA1F53D,5,4.600000,5
0x4B39558C138930B9E5489C93B6DF5FE3,5,4.600000,5
0x117CFC326C6D50DA67CA858FF5C0C852,5,4.600000,5
0x70F84699BE677EC988D1FA824AEF7D90,5,4.600000,5
0x6BD503A8230299C9316FB0F726933927,5,4.600000,5
0x7A9C12E235C36247C3C81F50D6EA9CEA,5,4.600000,5
0xDEBE6615CD90CC0C2EAC2B8988E1F628,5,4.600000,5
0xFC38B5DCEEE1A730FAD8853453437FBD,5,4.600000,5
0x4BCEC44888B30BA9001234C534716D3F,5,4.600000,5
0xF7496D659CA9FDAF323C0AAE84176632,27,4.592592,27
0x1BB2BDB95F4841F1BBA2C0D2CD83D3C9,86,4.588235,85
0x49383AF7AB774E4E8F3000F49C83DC4B,12,4.583333,12
0x0A85EBE4E328DB81AC9109781205E2F7,12,4.583333,12
0x0BB738E4D789E63E2267697C42D35A2D,31,4.580645,31
0x289CDB325FB7E7F891C38608BF9E0962,126,4.579365,126
0x31561F325664A8A7ABA4C8D0C3A9B3DB,38,4.578947,38
0x594F9AAA48E5BF431F011DDC5669B0D5,38,4.578947,38
0x5F3AE9136C875522250F8184F253413A,46,4.577777,45
0x679769A98CFCC6DA877C8486FF1C13F3,21,4.571428,21
0x3FAF68A3B0AF94B10BAC70D86077BE49,7,4.571428,7
0x7354220FB240BDE543B3C40C060D41E7,7,4.571428,7
0xBD4431C1A8DFA744B59E1E2A8BC99B9E,7,4.571428,7
0xFF1E15B778C700ABDD4D239B81AC466D,7,4.571428,7
0x9FC70243FB26800CBA56E8F014797004,7,4.571428,7
0xE4EBD3F87BF70440014F07DDDA7FBE03,7,4.571428,7
0xFA14641F57B655E933124A9EA49CD7A5,7,4.571428,7
0xC864036FEAAB8C1659F65EA4FAEBE1DA,58,4.568965,58
0xAC3508719A1D8F5B7614B798F70AF136,104,4.568627,102
0xCAC876B37D3ABCD6BD76CACA30277996,33,4.562500,32
0xD66C11A9572221D92FBB8C4897DB5F9B,16,4.562500,16
0x3FAC58CE0AD699020C7944D53C41329C,16,4.562500,16
0xDB46CA7BCE82B11F7E247539271FC390,16,4.562500,16
